REFERENCIA,ANCHO,GALGA,TIPO,MEZCLA,TRATAMIENTO,ABREFACIL,FUELLE
2015193,840,80,BOB LAMI,,NO,NO,0
2015194,840,200,BOB LAMI,,NO,NO,0
2015195,840,280,BOB LAMI,,NO,NO,0
2015196,1050,100,BOB LAMI,,NO,NO,0
2015197,1050,220,BOB LAMI,,NO,NO,0
2015198,850,80,OPP METAL,MO-100999,NO,NO,0
2015199,1110,80,BOB LAMI,,NO,NO,0
2015200,1110,240,BOB LAMI,,NO,NO,0
2015201,1110,80,BOB LAMI,,NO,NO,0
2015202,1110,240,BOB LAMI,,NO,NO,0
2015203,650,70,BOB SETUBO,MO-100008,NO,NO,0
2015204,938,80,OPP TP BARR,MO-100999,NO,NO,0
2015205,875,520,LAMI LAMI,MO-100189,NO,NO,0
2015206,875,760,LAMI LAMI,MO-100189,NO,NO,0
2015207,938,220,BOB LAMI,MO-200098,NO,NO,0
2015208,938,80,BOB LAMI,,NO,NO,0
2015209,938,300,BOB LAMI,,NO,NO,0
2015210,810,160,OPP TP,MO-100999,NO,NO,0
2015211,810,160,BOB LAMI,,NO,NO,0
2015212,810,320,BOB LAMI,,NO,NO,0
2015213,1110,120,BOB LAMI,,NO,NO,0
2015214,1110,240,BOB LAMI,,NO,NO,0
2015215,1130,80,BOB LAMI,,NO,NO,0
2015216,1130,300,BOB LAMI,,NO,NO,0
2015217,880,80,BOB LAMI,,NO,NO,0
2015218,880,240,BOB LAMI,,NO,NO,0
2015219,880,320,BOB LAMI,,NO,NO,0
2015220,1090,100,BOB LAMI,,NO,NO,0
2015221,1090,300,BOB LAMI,,NO,NO,0
2015222,1090,100,BOB LAMI,,NO,NO,0
2015223,1090,300,BOB LAMI,,NO,NO,0
2015224,1090,100,BOB LAMI,,NO,NO,0
2015225,1090,300,BOB LAMI,,NO,NO,0
2015226,990,100,BOB LAMI,,NO,NO,0
2015227,990,300,BOB LAMI,,NO,NO,0
2015228,990,100,BOB LAMI,,NO,NO,0
2015229,990,300,BOB LAMI,,NO,NO,0
2015230,1050,100,BOB LAMI,,NO,NO,0
2015231,1050,220,BOB LAMI,,NO,NO,0
2015232,1050,100,BOB LAMI,,NO,NO,0
2015233,1050,220,BOB LAMI,,NO,NO,0
2015234,1160,120,OPP TP,MO-100999,NO,NO,0
2015235,2300,300,BOB TUBO,MO-100078,NO,NO,570
2015236,480,86,BOB SETUBO,MO-100180,NO,NO,0
2015237,700,80,BOB LAMI,,NO,NO,0
2015238,700,160,BOB LAMI,,NO,NO,0
2015239,700,80,BOB LAMI,,NO,NO,0
2015240,700,160,BOB LAMI,,NO,NO,0
2015241,915,80,BOB LAMI,MO-100172,NO,NO,0
2015242,915,120,BOB LAMI,MO-100178,NO,NO,0
2015243,915,200,BOB LAMI,,NO,NO,0
2015244,1050,100,BOB LAMI,,NO,NO,0
2015245,1050,220,BOB LAMI,,NO,NO,0
2015246,840,120,BOB LAMI,,NO,NO,0
2015247,840,200,BOB LAMI,,NO,NO,0
2015248,1090,100,BOB LAMI,,NO,NO,0
2015249,1090,300,BOB LAMI,,NO,NO,0
2015250,1000,80,OPP METAL,,NO,NO,0
2015251,1050,152,BOB LAMI,,NO,NO,0
2015252,900,120,BOB LAMI,,NO,NO,0
2015253,850,80,BOB LAMI,,NO,NO,0
2015254,850,200,BOB LAMI,,NO,NO,0
2015255,850,280,BOB LAMI,,NO,NO,0
2015256,880,80,BOB LAMI,,NO,NO,0
2015257,880,300,BOB LAMI,,NO,NO,0
2015258,1050,100,BOB LAMI,,NO,NO,0
2015259,1050,220,BOB LAMI,,NO,NO,0
2015260,990,100,BOB LAMI,,NO,NO,0
2015261,990,260,BOB LAMI,,NO,NO,0
2015262,1050,100,BOB LAMI,,NO,NO,0
2015263,1050,220,BOB LAMI,,NO,NO,0
2015264,950,140,BOB LAMI,,NO,NO,0
2015265,950,280,BOB LAMI,,NO,NO,0
2015266,950,140,BOB LAMI,,NO,NO,0
2015267,950,280,BOB LAMI,,NO,NO,0
2015268,930,280,BOB LAMI,MO-100176,NO,NO,0
2015269,930,280,BOB LAMI,,NO,NO,0
2015270,950,140,BOB LAMI,,NO,NO,0
2015271,950,280,BOB LAMI,,NO,NO,0
2015272,950,140,BOB LAMI,,NO,NO,0
2015273,950,280,BOB LAMI,,NO,NO,0
2015274,840,80,BOB LAMI,,NO,NO,0
2015275,840,200,BOB LAMI,,NO,NO,0
2015276,840,280,BOB LAMI,,NO,NO,0
2015277,970,80,BOB LAMI,,NO,NO,0
2015278,970,200,BOB LAMI,,NO,NO,0
2015279,990,100,BOB LAMI,,NO,NO,0
2015280,990,300,BOB LAMI,,NO,NO,0
2015281,1050,100,BOB LAMI,,NO,NO,0
2015282,1050,220,BOB LAMI,,NO,NO,0
2015283,1050,100,BOB LAMI,,NO,NO,0
2015284,1050,220,BOB LAMI,,NO,NO,0
2015285,1110,120,BOB LAMI,,NO,NO,0
2015286,1110,240,BOB LAMI,,NO,NO,0
2015287,1050,100,BOB LAMI,,NO,NO,0
2015288,1050,220,BOB LAMI,,NO,NO,0
2015289,1020,80,OPP METAL,MO-100999,NO,NO,0
2015290,1050,100,BOB LAMI,,NO,NO,0
2015291,1050,220,BOB LAMI,,NO,NO,0
2015292,1050,100,BOB LAMI,,NO,NO,0
2015293,1050,220,BOB LAMI,,NO,NO,0
2015294,1050,100,BOB LAMI,,NO,NO,0
2015295,1050,220,BOB LAMI,,NO,NO,0
2015296,1050,100,BOB LAMI,,NO,NO,0
2015297,1050,220,BOB LAMI,,NO,NO,0
2015298,1110,80,BOB LAMI,,NO,NO,0
2015299,1110,240,BOB LAMI,,NO,NO,0
2015300,1110,120,BOB LAMI,,NO,NO,0
2015301,1110,240,BOB LAMI,,NO,NO,0
2015302,845,48,PET,,NO,NO,0
2015303,1000,200,BOB TUBO,MO-100022,NO,NO,0
2015304,1110,80,BOB LAMI,,NO,NO,0
2015305,1110,200,BOB LAMI,,NO,NO,0
2015306,870,200,BOB LAMI,MO-100178,NO,NO,0
2015307,870,280,BOB LAMI,,NO,NO,0
2015308,700,90,BOB TUBO,MO-100154,NO,NO,0
2015309,1110,80,BOB LAMI,,NO,NO,0
2015310,1110,200,BOB LAMI,,NO,NO,0
2015311,1125,140,BOB LAMI,,NO,NO,0
2015312,1050,140,BOB LAMI,,NO,NO,0
2015313,1050,280,BOB LAMI,,NO,NO,0
2015314,950,140,BOB LAMI,,NO,NO,0
2015315,950,280,BOB LAMI,,NO,NO,0
2015316,1050,100,BOB LAMI,,NO,NO,0
2015317,1050,220,BOB LAMI,,NO,NO,0
2015318,1110,120,BOB LAMI,MO-100178,NO,NO,0
2015319,1110,120,BOB LAMI,,NO,NO,0
2015320,1110,240,BOB LAMI,,NO,NO,0
2015321,880,80,BOB LAMI,,NO,NO,0
2015322,880,240,BOB LAMI,,NO,NO,0
2015323,880,320,BOB LAMI,,NO,NO,0
2015324,950,80,BOB LAMI,,NO,NO,0
2015325,950,160,BOB LAMI,,NO,NO,0
2015326,1110,80,BOB LAMI,,NO,NO,0
2015327,1110,240,BOB LAMI,,NO,NO,0
2015328,950,80,BOB LAMI,,NO,NO,0
2015329,950,160,BOB LAMI,,NO,NO,0
2015330,1110,160,BOB LAMI,,NO,NO,0
2015331,1110,80,BOB LAMI,,NO,NO,0
2015332,1110,80,BOB LAMI,,NO,NO,0
2015333,1110,240,BOB LAMI,,NO,NO,0
2015334,1050,120,BOB LAMI,MO-100177,NO,NO,0
2015335,1050,80,BOB LAMI,,NO,NO,0
2015336,1050,200,BOB LAMI,,NO,NO,0
2015337,1085,80,OPP MATE,MO-100999,NO,NO,0
2015338,1085,60,OPP TP,,NO,NO,0
2015339,1185,80,BOB LAMI,,NO,NO,0
2015340,1185,140,BOB LAMI,,NO,NO,0
2015341,996,80,OPP MATE,MO-100999,NO,NO,0
2015342,996,80,BOB LAMI,,NO,NO,0
2015343,996,140,BOB LAMI,,NO,NO,0
2015344,1230,80,BOB LAMI,,NO,NO,0
2015345,1230,168,BOB LAMI,,NO,NO,0
2015346,1230,248,BOB LAMI,,NO,NO,0
2015347,1400,44,BOB TUBO,MO-100149,NO,NO,0
2015348,1110,80,BOB LAMI,,NO,NO,0
2015349,1110,240,BOB LAMI,,NO,NO,0
2015350,1050,100,BOB LAMI,,NO,NO,0
2015351,1050,220,BOB LAMI,,NO,NO,0
2015352,1090,100,BOB LAMI,,NO,NO,0
2015353,1090,300,BOB LAMI,,NO,NO,0
2015354,990,100,BOB LAMI,,NO,NO,0
2015355,990,300,BOB LAMI,,NO,NO,0
2015356,990,100,BOB LAMI,,NO,NO,0
2015357,990,300,BOB LAMI,,NO,NO,0
2015358,1050,100,BOB LAMI,,NO,NO,0
2015359,1050,220,BOB LAMI,,NO,NO,0
2015360,1050,100,BOB LAMI,,NO,NO,0
2015361,1050,220,BOB LAMI,,NO,NO,0
2015362,1230,80,BOB LAMI,,NO,NO,0
2015363,1230,168,BOB LAMI,,NO,NO,0
2015364,1230,248,BOB LAMI,,NO,NO,0
2015365,1130,80,BOB LAMI,,NO,NO,0
2015366,1130,300,BOB LAMI,,NO,NO,0
2015367,1086,80,OPP MATE,MO-100999,NO,NO,0
2015368,1086,80,BOB LAMI,,NO,NO,0
2015369,1086,140,BOB LAMI,,NO,NO,0
2015370,1050,100,BOB LAMI,,NO,NO,0
2015371,1050,220,BOB LAMI,,NO,NO,0
2015372,1440,200,BOB TUBO,MO-100145,NO,NO,0
2015373,1050,100,BOB LAMI,,NO,NO,0
2015374,1050,220,BOB LAMI,,NO,NO,0
2015375,1055,140,BOB LAMI,MO-100193,NO,NO,0
2015376,1055,140,BOB LAMI,,NO,NO,0
2015377,1140,140,BOB LAMI,MO-100193,NO,NO,0
2015378,1140,140,BOB LAMI,,NO,NO,0
2015379,800,120,BOB LAMI,,NO,NO,0
2015380,870,80,OPP METAL,MO-100999,NO,NO,0
2015381,870,80,BOB LAMI,,NO,NO,0
2015382,870,200,BOB LAMI,,NO,NO,0
2015383,870,280,BOB LAMI,,NO,NO,0
2015384,1110,80,BOB LAMI,,NO,NO,0
2015385,1110,240,BOB LAMI,,NO,NO,0
2015386,820,80,OPP METAL,MO-100999,NO,NO,0
2015387,820,80,BOB LAMI,,NO,NO,0
2015388,820,240,BOB LAMI,,NO,NO,0
2015389,820,320,BOB LAMI,,NO,NO,0
2015390,990,80,OPP METAL,,NO,NO,0
2015391,990,80,BOB LAMI,,NO,NO,0
2015392,990,240,BOB LAMI,,NO,NO,0
2015393,990,320,BOB LAMI,,NO,NO,0
2015394,820,80,BOB LAMI,,NO,NO,0
2015395,820,240,BOB LAMI,,NO,NO,0
2015396,820,320,BOB LAMI,,NO,NO,0
2015397,1110,80,BOB LAMI,,NO,NO,0
2015398,1110,240,BOB LAMI,,NO,NO,0
2015399,1050,100,BOB LAMI,,NO,NO,0
2015400,1050,220,BOB LAMI,,NO,NO,0
2015401,930,100,BOB LAMI,,NO,NO,0
2015402,930,220,BOB LAMI,,NO,NO,0
2015403,950,140,BOB LAMI,,NO,NO,0
2015404,950,280,BOB LAMI,,NO,NO,0
2015405,950,140,BOB LAMI,,NO,NO,0
2015406,950,280,BOB LAMI,,NO,NO,0
2015407,950,140,BOB LAMI,,NO,NO,0
2015408,950,280,BOB LAMI,,NO,NO,0
2015409,1090,80,BOB LAMI,,NO,NO,0
2015410,1090,220,BOB LAMI,,NO,NO,0
2015411,960,80,BOB LAMI,,NO,NO,0
2015412,960,200,BOB LAMI,,NO,NO,0
2015413,1185,80,OPP MATE,MO-100999,NO,NO,0
2015415,870,320,LAMI LAMI,MO-100141,NO,NO,0
2015416,1188,60,OPP TP,,NO,NO,0
2015417,1090,80,BOB LAMI,,NO,NO,0
2015418,1090,220,BOB LAMI,,NO,NO,0
2015419,1110,120,BOB LAMI,,NO,NO,0
2015420,1110,240,BOB LAMI,,NO,NO,0
2015421,1000,60,BOB TUBO,MO-100049,NO,NO,100
2015422,960,48,PET,MO-100999,NO,NO,0
2015423,990,100,BOB LAMI,,NO,NO,0
2015424,990,300,BOB LAMI,,NO,NO,0
2015425,1200,60,BOB TUBO,MO-100049,NO,NO,200
2015426,1110,80,BOB LAMI,,NO,NO,0
2015427,1110,240,BOB LAMI,,NO,NO,0
2015428,1110,80,BOB LAMI,,NO,NO,0
2015429,1110,240,BOB LAMI,,NO,NO,0
2015430,880,80,BOB LAMI,,NO,NO,0
2015431,880,240,BOB LAMI,,NO,NO,0
2015432,880,320,BOB LAMI,,NO,NO,0
2015433,880,80,BOB LAMI,,NO,NO,0
2015434,880,240,BOB LAMI,,NO,NO,0
2015435,880,320,BOB LAMI,,NO,NO,0
2015436,1090,100,BOB LAMI,,NO,NO,0
2015437,1090,300,BOB LAMI,,NO,NO,0
2015438,880,80,BOB LAMI,,NO,NO,0
2015439,880,240,BOB LAMI,,NO,NO,0
2015440,880,320,BOB LAMI,,NO,NO,0
2015441,880,80,BOB LAMI,,NO,NO,0
2015442,880,240,BOB LAMI,,NO,NO,0
2015443,880,320,BOB LAMI,,NO,NO,0
2015444,1086,80,BOB LAMI,,NO,NO,0
2015445,1086,140,BOB LAMI,,NO,NO,0
2015446,1230,120,BOB LAMI,,NO,NO,0
2015447,1230,192,BOB LAMI,,NO,NO,0
2015448,1086,80,BOB LAMI,,NO,NO,0
2015449,1086,140,BOB LAMI,,NO,NO,0
2015450,970,80,BOB LAMI,,NO,NO,0
2015451,970,200,BOB LAMI,,NO,NO,0
2015452,990,80,BOB LAMI,,NO,NO,0
2015453,990,200,BOB LAMI,,NO,NO,0
2015454,1100,200,BOB LAMI,MO-100194,NO,NO,0
2015455,1100,200,BOB LAMI,,NO,NO,0
2015456,1110,240,BOB LAMI,MO-100141,NO,NO,0
2015457,1110,80,BOB LAMI,,NO,NO,0
2015458,1110,320,BOB LAMI,,NO,NO,0
2015459,933,80,OPP MATE,MO-100999,NO,NO,0
2015460,933,80,OPP BO,,NO,NO,0
2015461,933,80,BOB LAMI,,NO,NO,0
2015462,933,160,BOB LAMI,,NO,NO,0
2015463,950,80,OPP BO,,NO,NO,0
2015464,950,80,BOB LAMI,,NO,NO,0
2015465,950,160,BOB LAMI,,NO,NO,0
2015466,780,80,BOB LAMI,,NO,NO,0
2015467,780,160,BOB LAMI,,NO,NO,0
2015468,1230,80,BOB LAMI,,NO,NO,0
2015469,1230,168,BOB LAMI,,NO,NO,0
2015470,1230,248,BOB LAMI,,NO,NO,0
2015471,1230,80,BOB LAMI,,NO,NO,0
2015472,1230,168,BOB LAMI,,NO,NO,0
2015473,1230,248,BOB LAMI,,NO,NO,0
2015474,880,80,OPP BO,,NO,NO,0
2015475,880,180,BOB LAMI,,NO,NO,0
2015476,1050,100,BOB LAMI,,NO,NO,0
2015477,1050,220,BOB LAMI,,NO,NO,0
2015478,1050,100,BOB LAMI,,NO,NO,0
2015479,1050,220,BOB LAMI,,NO,NO,0
2015480,930,80,BOB LAMI,,NO,NO,0
2015481,930,300,BOB LAMI,,NO,NO,0
2015482,950,140,BOB LAMI,,NO,NO,0
2015483,950,280,BOB LAMI,,NO,NO,0
2015484,1310,100,BOB LAMI,MO-100172,NO,NO,0
2015485,1310,280,BOB LAMI,MO-100178,NO,NO,0
2015486,1310,380,BOB LAMI,,NO,NO,0
2015487,950,140,BOB LAMI,,NO,NO,0
2015488,950,280,BOB LAMI,,NO,NO,0
2015489,1110,160,BOB LAMI,,NO,NO,0
2015490,1110,80,BOB LAMI,,NO,NO,0
2015491,1110,240,BOB LAMI,,NO,NO,0
2015492,730,80,BOB LAMI,,NO,NO,0
2015493,730,160,BOB LAMI,,NO,NO,0
2015494,1150,120,CPP TP,,NO,NO,0
2015495,1150,100,BOB LAMI,,NO,NO,0
2015496,1150,220,BOB LAMI,,NO,NO,0
2015497,1050,100,BOB LAMI,,NO,NO,0
2015498,1050,220,BOB LAMI,,NO,NO,0
2015499,1050,100,BOB LAMI,,NO,NO,0
2015500,1050,220,BOB LAMI,,NO,NO,0
2015501,1050,100,BOB LAMI,,NO,NO,0
2015502,1050,220,BOB LAMI,,NO,NO,0
2015503,625,280,LAMI LAMI,MO-100189,NO,NO,0
2015504,880,80,BOB LAMI,,NO,NO,0
2015505,880,300,BOB LAMI,,NO,NO,0
2015506,1110,80,BOB LAMI,,NO,NO,0
2015507,1110,240,BOB LAMI,,NO,NO,0
2015508,1110,80,BOB LAMI,,NO,NO,0
2015509,1110,240,BOB LAMI,,NO,NO,0
2015510,1110,80,BOB LAMI,,NO,NO,0
2015511,1110,240,BOB LAMI,,NO,NO,0
2015512,870,80,BOB LAMI,MO-100172,NO,NO,0
2015513,1110,100,BOB LAMI,MO-100157,NO,NO,0
2015514,1110,80,BOB LAMI,MO-100177,NO,NO,0
2015515,1110,180,BOB LAMI,,NO,NO,0
2015516,880,80,BOB LAMI,,NO,NO,0
2015517,880,240,BOB LAMI,,NO,NO,0
2015518,880,320,BOB LAMI,,NO,NO,0
2015519,1290,100,BOB LAMI,,NO,NO,0
2015520,1290,200,BOB LAMI,,NO,NO,0
2015521,1110,220,BOB LAMI,MO-100999,NO,NO,0
2015522,1130,220,BOB LAMI,MO-100999,NO,NO,0
2015523,1050,100,BOB LAMI,,NO,NO,0
2015524,1050,220,BOB LAMI,,NO,NO,0
2015525,1090,100,BOB LAMI,,NO,NO,0
2015526,1090,300,BOB LAMI,,NO,NO,0
2015527,960,120,BOB TUBO,MO-100195,NO,NO,0
2015528,650,65,BOB SETUBO,MO-100008,NO,NO,0
2015529,650,65,BOB SETUBO,MO-100008,NO,NO,0
2015530,700,80,BOB LAMI,,NO,NO,0
2015531,700,160,BOB LAMI,,NO,NO,0
2015532,830,80,BOB LAMI,,NO,NO,0
2015533,830,168,BOB LAMI,,NO,NO,0
2015534,830,248,BOB LAMI,,NO,NO,0
2015535,1090,80,BOB LAMI,,NO,NO,0
2015536,1090,220,BOB LAMI,,NO,NO,0
2015537,1110,120,BOB LAMI,MO-100177,NO,NO,0
2015538,1110,120,BOB LAMI,,NO,NO,0
2015539,1110,240,BOB LAMI,,NO,NO,0
2015540,1110,200,BOB LAMI,,NO,NO,0
2015541,1200,200,BOB TUBO,MO-100162,NO,NO,0
2015542,725,280,LAMI LAMI,MO-100189,NO,NO,0
2015543,1025,520,LAMI LAMI,MO-100189,NO,NO,0
2015544,1100,55,BOB TUBO,MO-100049,NO,NO,260
2015545,1110,80,BOB LAMI,,NO,NO,0
2015546,1110,200,BOB LAMI,,NO,NO,0
2015547,790,80,BOB LAMI,,NO,NO,0
2015548,790,160,BOB LAMI,,NO,NO,0
2015549,770,80,OPP METAL,,NO,NO,0
2015550,990,100,BOB LAMI,,NO,NO,0
2015551,990,300,BOB LAMI,,NO,NO,0
2015552,1040,170,BOB TUBO,MO-100056,NO,NO,220
2015553,870,170,BOB TUBO,MO-100056,NO,NO,160
2015554,880,80,BOB LAMI,,NO,NO,0
2015555,880,240,BOB LAMI,,NO,NO,0
2015556,880,320,BOB LAMI,,NO,NO,0
2015557,1230,100,BOB LAMI,,NO,NO,0
2015558,1230,220,BOB LAMI,,NO,NO,0
2015559,1170,80,BOB LAMI,MO-100172,NO,NO,0
2015560,1185,80,BOB LAMI,,NO,NO,0
2015561,1185,140,BOB LAMI,,NO,NO,0
2015562,1050,80,BOB LAMI,MO-100172,NO,NO,0
2015563,790,80,BOB SETUBO,MO-100008,NO,NO,0
2015564,1060,70,BOB SETUBO,MO-100008,NO,NO,0
2015565,915,100,BOB LAMI,,NO,NO,0
2015566,915,220,BOB LAMI,,NO,NO,0
2015567,820,80,BOB LAMI,,NO,NO,0
2015568,820,240,BOB LAMI,,NO,NO,0
2015569,820,320,BOB LAMI,,NO,NO,0
2015570,1150,120,BOB LAMI,,NO,NO,0
2015571,1150,200,BOB LAMI,,NO,NO,0
2015572,996,80,BOB LAMI,,NO,NO,0
2015573,996,140,BOB LAMI,,NO,NO,0
2015574,880,80,BOB LAMI,,NO,NO,0
2015575,880,300,BOB LAMI,,NO,NO,0
2015576,960,80,BOB LAMI,,NO,NO,0
2015577,960,200,BOB LAMI,,NO,NO,0
2015578,880,80,BOB LAMI,,NO,NO,0
2015579,880,300,BOB LAMI,,NO,NO,0
2015580,950,140,BOB LAMI,,NO,NO,0
2015581,950,280,BOB LAMI,,NO,NO,0
2015582,880,80,BOB LAMI,,NO,NO,0
2015583,880,300,BOB LAMI,,NO,NO,0
2015584,1050,100,BOB LAMI,,NO,NO,0
2015585,1050,220,BOB LAMI,,NO,NO,0
2015586,1010,120,BOB LAMI,,NO,NO,0
2015587,1230,120,BOB LAMI,,NO,NO,0
2015588,1230,192,BOB LAMI,,NO,NO,0
2015589,1110,80,BOB LAMI,,NO,NO,0
2015590,1110,200,BOB LAMI,,NO,NO,0
2015591,1110,80,BOB LAMI,,NO,NO,0
2015592,1110,240,BOB LAMI,,NO,NO,0
2015593,1110,80,BOB LAMI,,NO,NO,0
2015594,1110,240,BOB LAMI,,NO,NO,0
2015595,950,140,BOB LAMI,,NO,NO,0
2015596,950,280,BOB LAMI,,NO,NO,0
2015597,960,80,BOB LAMI,,NO,NO,0
2015598,960,200,BOB LAMI,,NO,NO,0
2015599,882,80,BOB LAMI,MO-100172,NO,NO,0
2015600,882,120,BOB LAMI,MO-100177,NO,NO,0
2015601,882,80,BOB LAMI,,NO,NO,0
2015602,882,200,BOB LAMI,,NO,NO,0
2015603,940,48,BOB LAMI,,NO,NO,0
2015604,940,288,BOB LAMI,,NO,NO,0
2015605,890,120,OPP TP,MO-100999,NO,NO,0
2015606,940,120,BOB TUBO,MO-100180,NO,NO,0
2015607,1050,100,BOB LAMI,,NO,NO,0
2015608,1050,220,BOB LAMI,,NO,NO,0
2015609,938,232,BOB LAMI,MO-200098,NO,NO,0
2015610,1050,100,BOB LAMI,,NO,NO,0
2015611,1050,220,BOB LAMI,,NO,NO,0
2015612,870,80,BOB LAMI,,NO,NO,0
2015613,870,160,BOB LAMI,,NO,NO,0
2015614,1050,100,BOB LAMI,,NO,NO,0
2015615,1050,220,BOB LAMI,,NO,NO,0
2015616,1110,80,BOB LAMI,,NO,NO,0
2015617,1110,240,BOB LAMI,,NO,NO,0
2015618,800,112,BOB TUBO,MO-200103,NO,NO,0
2015619,1090,80,BOB LAMI,,NO,NO,0
2015620,1090,220,BOB LAMI,,NO,NO,0
2015621,930,152,BOB LAMI,MO-100125,NO,NO,0
2015622,930,152,BOB LAMI,,NO,NO,0
2015623,750,100,BOB LAMI,MO-100172,NO,NO,0
2015624,1050,100,BOB LAMI,,NO,NO,0
2015625,1050,220,BOB LAMI,,NO,NO,0
2015626,915,120,CPP TP,MO-100999,NO,NO,0
2015627,915,80,BOB LAMI,,NO,NO,0
2015628,915,200,BOB LAMI,,NO,NO,0
2015629,1050,100,BOB LAMI,,NO,NO,0
2015630,1050,220,BOB LAMI,,NO,NO,0
2015631,1110,80,BOB LAMI,,NO,NO,0
2015632,1110,240,BOB LAMI,,NO,NO,0
2015633,1090,200,BOB LAMI,MO-100141,NO,NO,0
2015634,1090,80,BOB LAMI,,NO,NO,0
2015635,1090,280,BOB LAMI,,NO,NO,0
2015636,1110,120,BOB LAMI,,NO,NO,0
2015637,1110,240,BOB LAMI,,NO,NO,0
2015638,1230,120,BOB LAMI,,NO,NO,0
2015639,1230,192,BOB LAMI,,NO,NO,0
2015640,1110,120,BOB LAMI,,NO,NO,0
2015641,1110,240,BOB LAMI,,NO,NO,0
2015642,1190,60,OPP METAL,MO-100999,NO,NO,0
2015643,1190,80,BOB LAMI,,NO,NO,0
2015644,1190,140,BOB LAMI,,NO,NO,0
2015645,750,80,BOB TUBO,MO-100004,NO,NO,0
2015646,1110,80,BOB LAMI,,NO,NO,0
2015647,1110,240,BOB LAMI,,NO,NO,0
2015648,930,100,BOB LAMI,,NO,NO,0
2015649,930,220,BOB LAMI,,NO,NO,0
2015650,1086,80,BOB LAMI,,NO,NO,0
2015651,1086,140,BOB LAMI,,NO,NO,0
2015652,990,100,BOB LAMI,,NO,NO,0
2015653,990,300,BOB LAMI,,NO,NO,0
2015654,1020,120,BOB LAMI,MO-100193,NO,NO,0
2015655,1020,120,BOB LAMI,,NO,NO,0
2015656,1050,140,PE BARRERA,MO-100999,NO,NO,0
2015657,1200,120,PE BARRERA,MO-100999,NO,NO,0
2015658,1040,80,BOB LAMI,,NO,NO,0
2015659,1040,160,BOB LAMI,,NO,NO,0
2015660,1040,80,BOB LAMI,,NO,NO,0
2015661,1040,160,BOB LAMI,,NO,NO,0
2015662,1050,100,BOB LAMI,,NO,NO,0
2015663,1050,220,BOB LAMI,,NO,NO,0
2015664,1060,110,BOB SETUBO,MO-100030,NO,NO,0
2015665,880,80,BOB LAMI,,NO,NO,0
2015666,880,240,BOB LAMI,,NO,NO,0
2015667,880,320,BOB LAMI,,NO,NO,0
2015668,1150,100,BOB LAMI,,NO,NO,0
2015669,1150,220,BOB LAMI,,NO,NO,0
2015670,710,80,BOB LAMI,,NO,NO,0
2015671,710,200,BOB LAMI,,NO,NO,0
2015672,1150,100,BOB LAMI,,NO,NO,0
2015673,1150,220,BOB LAMI,,NO,NO,0
2015674,1200,120,CPP TP,,NO,NO,0
2015675,1200,100,BOB LAMI,,NO,NO,0
2015676,1200,220,BOB LAMI,,NO,NO,0
2015677,1050,100,BOB LAMI,,NO,NO,0
2015678,1050,220,BOB LAMI,,NO,NO,0
2015679,1110,80,BOB LAMI,,NO,NO,0
2015680,1110,240,BOB LAMI,,NO,NO,0
2015681,1150,100,BOB LAMI,,NO,NO,0
2015682,1150,220,BOB LAMI,,NO,NO,0
2015683,1090,48,PET,MO-100999,NO,NO,0
2015684,1090,60,OPP METAL,MO-100999,NO,NO,0
2015685,1090,48,BOB LAMI,,NO,NO,0
2015686,1090,108,BOB LAMI,,NO,NO,0
2015687,930,200,BOB LAMI,,NO,NO,0
2015688,930,200,BOB LAMI,MO-100125,NO,NO,0
2015689,950,140,BOB LAMI,MO-100141,NO,NO,0
2015690,950,140,BOB LAMI,,NO,NO,0
2015691,950,280,BOB LAMI,,NO,NO,0
2015692,950,140,BOB LAMI,,NO,NO,0
2015693,950,280,BOB LAMI,,NO,NO,0
2015694,1110,120,BOB LAMI,,NO,NO,0
2015695,1110,240,BOB LAMI,,NO,NO,0
2015696,930,100,BOB LAMI,,NO,NO,0
2015697,930,220,BOB LAMI,,NO,NO,0
2015698,1150,100,BOB LAMI,,NO,NO,0
2015699,1150,220,BOB LAMI,,NO,NO,0
2015700,940,48,BOB LAMI,,NO,NO,0
2015701,940,288,BOB LAMI,,NO,NO,0
2015702,940,48,BOB LAMI,,NO,NO,0
2015703,940,288,BOB LAMI,,NO,NO,0
2015704,1040,80,BOB LAMI,,NO,NO,0
2015705,1040,160,BOB LAMI,,NO,NO,0
2015706,1200,120,BOB LAMI,,NO,NO,0
2015707,1200,200,BOB LAMI,,NO,NO,0
2015708,990,100,BOB LAMI,,NO,NO,0
2015709,990,300,BOB LAMI,,NO,NO,0
2015710,1110,120,BOB LAMI,,NO,NO,0
2015711,1110,240,BOB LAMI,,NO,NO,0
2015712,1090,280,BOB LAMI,MO-100178,NO,NO,0
2015713,1090,100,BOB LAMI,,NO,NO,0
2015714,1090,380,BOB LAMI,,NO,NO,0
2015715,990,80,BOB LAMI,,NO,NO,0
2015716,990,140,BOB LAMI,,NO,NO,0
2015717,1040,80,BOB LAMI,,NO,NO,0
2015718,1040,160,BOB LAMI,,NO,NO,0
2015719,1090,100,BOB LAMI,,NO,NO,0
2015720,1090,300,BOB LAMI,,NO,NO,0
2015721,1095,100,BOB LAMI,MO-100172,NO,NO,0
2015722,1095,200,BOB LAMI,MO-100178,NO,NO,0
2015723,1095,100,BOB LAMI,,NO,NO,0
2015724,1095,300,BOB LAMI,,NO,NO,0
